066130,,07,13,72.4
066130,,07,14,74.1
066130,,07,15,74.1
066130,,07,16,78.0
066130,,07,17,78.0
066130,,07,18,72.3
066130,,07,19,73.9
066130,,07,20,76.0
066130,,07,21,78.5
066130,,07,22,75.2
066130,,07,23,69.6
066130,,07,24,71.8
066130,,07,25,67.2
066130,,07,26,63.1
066130,,07,27,67.7
066130,,07,28,65.8
066130,,07,29,60.2
066130,,07,30,60.5
066130,,07,31,61.7
066130,,08,01,60.8
066130,,08,03,72.9
066130,,08,04,71.5
066130,,08,05,74.1
066130,,08,06,82.7
066130,,08,07,80.4
066130,,08,08,80.5
066130,,08,09,72.8
066130,,08,10,71.9
066130,,08,11,74.0
066130,,08,12,75.7
066130,,08,13,76.1
066130,,08,14,67.2
066130,,08,15,60.9
066130,,08,16,60.0
066130,,08,17,62.6
066130,,08,18,60.9
066130,,08,19,58.1
066130,,08,20,61.6
066130,,08,21,62.8
066130,,08,22,64.6
066130,,08,23,63.0
066130,,08,24,62.4
066130,,08,25,61.9
066130,,08,26,64.8
066130,,08,27,70.9
066130,,08,28,76.1
066130,,08,29,75.0
066130,,08,30,75.8
066130,,08,31,74.5
066130,,09,01,64.8
066130,,09,02,62.9
066130,,09,03,60.7
066130,,09,04,61.2
066130,,09,05,55.9
066130,,09,06,54.9
066130,,09,07,51.1
066130,,09,08,54.6
066130,,09,09,55.4
066130,,09,10,54.0
066130,,09,11,57.4
066130,,09,12,63.8
066130,,09,13,63.1
066130,,09,14,61.2
066130,,09,15,58.3
066130,,09,16,60.5
066130,,09,17,55.5
066130,,09,18,54.1
066130,,09,19,53.6
066130,,09,20,56.0
066130,,09,21,52.2
066130,,09,22,55.7
066130,,09,23,49.2
066130,,09,24,51.8
066130,,09,25,51.4
066130,,09,26,52.9
066130,,09,27,54.4
066130,,09,28,50.0
066130,,09,29,48.3
066130,,09,30,45.5
066130,,10,01,47.5
066130,,10,02,50.8
066130,,10,03,56.6
066130,,10,04,55.2
066130,,10,05,57.4
066130,,10,06,57.3
066130,,10,07,54.0
066130,,10,08,53.3
066130,,10,09,51.1
066130,,10,10,49.3
066130,,10,11,52.4
066130,,10,12,52.7
066130,,10,13,48.8
066130,,10,14,44.9
066130,,10,15,42.0
066130,,10,16,41.4
066130,,10,17,41.8
066130,,10,18,44.3
066130,,10,19,44.3
066130,,10,20,40.5
066130,,10,21,39.1
066130,,10,22,43.8
066130,,10,23,50.2
066130,,10,24,51.1
066130,,10,25,48.6
066130,,10,26,46.4
066130,,10,27,45.5
066130,,10,28,51.3
066130,,10,29,49.1
066130,,10,30,47.0
066130,,10,31,46.3
066130,,11,01,45.2
066130,,11,02,43.7
066130,,11,03,42.1
066130,,11,04,44.1
066130,,11,05,46.8
066130,,11,06,51.2
066130,,11,07,53.1
066130,,11,08,51.2
066130,,11,09,52.7
066130,,11,10,49.0
066130,,11,11,44.6
066130,,11,12,43.3
066130,,11,13,43.9
066130,,11,14,48.5
066130,,11,15,49.9
066130,,11,16,47.2
066130,,11,17,48.7
066130,,11,18,53.4
066130,,11,19,53.2
066130,,11,20,56.2
066130,,11,21,38.6
066130,,11,22,31.1
066130,,11,23,31.1
066130,,11,24,29.1
066130,,11,25,34.5
066130,,11,26,35.1
066130,,11,27,33.7
066130,,11,28,31.9
066130,,11,29,38.6
066130,,11,30,48.1
066130,,12,01,39.1
066130,,12,02,34.7
066130,,12,03,32.2
066130,,12,04,36.2
066130,,12,05,39.8
066130,,12,06,38.0
066130,,12,07,33.8
066130,,12,08,35.8
066130,,12,09,40.4
066130,,12,10,35.2
066130,,12,11,33.9
066130,,12,12,38.9
066130,,12,13,31.9
066130,,12,14,29.5
066130,,12,15,32.8
066130,,12,16,44.0
066130,,12,17,43.0
066130,,12,18,40.5
066130,,12,19,38.4
066130,,12,20,36.5
066130,,12,21,39.5
066130,,12,22,40.8
066130,,12,23,39.5
066130,,12,24,38.0
066130,,12,25,40.4
066130,,12,26,35.4
066130,,12,27,32.8
066130,,12,28,28.6
066130,,12,29,31.5
066130,,12,30,35.5
066130,,12,31,37.0
237340,,01,01,26.1
237340,,01,02,34.6
237340,,01,03,28.7
237340,,01,04,10.7
237340,,01,05,-4.7
237340,,01,06,-7.7
237340,,01,07,11.6
237340,,01,08,29.4
237340,,01,09,40.8
237340,,01,10,42.7
237340,,01,11,21.6
237340,,01,12,4.9
237340,,01,13,8.2
237340,,01,14,7.3
237340,,01,15,-5.4
237340,,01,16,-8.2
237340,,01,17,-3.9
237340,,01,18,14.4
237340,,01,19,14.9
237340,,01,20,12.1
237340,,01,21,17.9
237340,,01,22,12.9
237340,,01,23,15.6
237340,,01,24,0.1
237340,,01,25,2.8
237340,,01,26,13.8
237340,,01,27,15.4
237340,,01,28,13.6
237340,,01,29,12.5
237340,,01,30,16.6
237340,,01,31,7.0
237340,,02,01,20.9
237340,,02,02,26.6
237340,,02,03,10.8
237340,,02,04,-0.9
237340,,02,05,4.2
237340,,02,06,7.5
237340,,02,07,-3.1
237340,,02,08,-2.1
237340,,02,09,-4.0
237340,,02,10,4.5
237340,,02,11,19.7
237340,,02,12,9.8
237340,,02,13,21.2
237340,,02,14,14.8
237340,,02,15,4.8
237340,,02,16,-8.4
237340,,02,17,14.6
237340,,02,18,10.8
237340,,02,19,-0.9
237340,,02,20,7.0
237340,,02,21,12.5
237340,,02,22,21.8
237340,,02,23,29.4
237340,,02,24,29.7
237340,,02,25,22.7
237340,,02,26,30.2
237340,,02,27,30.2
237340,,02,28,23.5
237340,,03,01,29.7
237340,,03,02,25.9
237340,,03,03,17.8
237340,,03,04,19.6
237340,,03,05,11.4
237340,,03,06,3.2
237340,,03,07,12.2
237340,,03,08,10.6
237340,,03,09,14.5
237340,,03,10,26.9
237340,,03,11,28.4
237340,,03,12,27.0
237340,,03,13,25.7
237340,,03,14,31.4
237340,,03,15,26.8
237340,,03,16,21.6
237340,,03,17,36.7
237340,,03,18,35.5
237340,,03,19,29.0
237340,,03,20,37.2
237340,,03,21,29.5
237340,,03,22,21.4
237340,,03,23,16.3
237340,,03,24,9.5
237340,,03,25,16.5
237340,,03,26,15.0
237340,,03,27,2.9
237340,,03,28,5.2
237340,,03,29,28.3
237340,,03,30,31.2
237340,,03,31,30.4
237340,,04,01,30.2
237340,,04,02,29.5
237340,,04,03,33.6
237340,,04,04,36.6
237340,,04,05,37.5
237340,,04,06,36.9
237340,,04,07,35.4
237340,,04,08,32.7
237340,,04,09,33.7
237340,,04,10,34.7
237340,,04,11,36.9
237340,,04,12,35.0
237340,,04,13,33.1
237340,,04,14,32.3
237340,,04,15,29.4
237340,,04,16,30.9
237340,,04,17,32.7
237340,,04,18,30.7
237340,,04,19,28.4
237340,,04,20,33.1
237340,,04,21,34.9
237340,,04,22,34.8
237340,,04,23,33.4
237340,,04,24,34.7
237340,,04,25,34.2
237340,,04,26,30.5
237340,,04,27,30.1
237340,,04,28,33.3
237340,,04,29,37.8
237340,,04,30,39.2
237340,,05,01,40.6
237340,,05,02,41.2
237340,,05,03,48.7
237340,,05,04,55.8
237340,,05,05,53.4
237340,,05,06,36.8
237340,,05,07,32.9
237340,,05,08,33.2
237340,,05,09,38.7
237340,,05,10,43.7
237340,,05,11,49.3
237340,,05,12,56.4
237340,,05,13,61.3
237340,,05,14,61.8
237340,,05,15,61.4
237340,,05,16,65.3
237340,,05,17,66.9
237340,,05,18,66.4
237340,,05,19,55.3
237340,,05,20,52.0
237340,,05,21,44.4
237340,,05,22,46.1
237340,,05,23,46.4
237340,,05,24,50.3
237340,,05,25,54.3
237340,,05,26,54.8
237340,,05,27,53.0
237340,,05,28,50.0
237340,,05,29,57.7
237340,,05,30,64.8
237340,,05,31,67.3
237340,,06,01,72.4
237340,,06,02,68.7
237340,,06,03,69.6
237340,,06,04,68.6
237340,,06,05,67.0
237340,,06,06,55.9
237340,,06,07,51.0
237340,,06,08,54.7
237340,,06,09,48.9
237340,,06,10,48.0
237340,,06,11,51.3
237340,,06,12,57.3
237340,,06,13,51.4
237340,,06,14,54.7
237340,,06,15,57.0
237340,,06,16,65.2
237340,,06,17,67.2
237340,,06,18,66.7
237340,,06,19,58.3
237340,,06,20,62.6
237340,,06,21,69.7
237340,,06,22,72.2
237340,,06,23,67.3
237340,,06,24,57.0
237340,,06,25,59.6
237340,,06,26,64.0
237340,,06,27,70.8
237340,,06,28,76.5
237340,,06,29,73.3
237340,,06,30,53.9
237340,,07,01,64.3
237340,,07,02,55.7
237340,,07,03,47.3
237340,,07,04,43.2
237340,,07,05,47.8
237340,,07,06,48.8
237340,,07,07,50.7
237340,,07,08,49.1
237340,,07,09,53.4
237340,,07,10,55.4
237340,,07,11,58.9
237340,,07,12,63.7
237340,,07,13,61.4
237340,,07,14,60.9
237340,,07,15,60.1
237340,,07,16,61.3
237340,,07,17,60.6
237340,,07,18,61.2
237340,,07,19,54.7
237340,,07,20,58.3
237340,,07,21,64.1
237340,,07,22,69.0
237340,,07,23,63.2
237340,,07,24,58.7
237340,,07,25,52.8
237340,,07,26,59.6
237340,,07,27,58.9
237340,,07,28,61.6
237340,,07,29,61.3
237340,,07,30,62.8
237340,,07,31,63.9
237340,,08,01,64.3
237340,,08,02,62.9
237340,,08,03,58.3
237340,,08,04,56.4
237340,,08,05,54.6
237340,,08,06,50.2
237340,,08,07,48.8
237340,,08,08,51.9
237340,,08,09,56.2
237340,,08,10,57.6
237340,,08,11,58.9
237340,,08,12,57.5
237340,,08,13,54.9
237340,,08,14,57.4
237340,,08,15,57.9
237340,,08,16,58.9
237340,,08,17,52.9
237340,,08,18,52.5
237340,,08,19,55.3
237340,,08,20,50.6
237340,,08,21,48.3
237340,,08,22,46.9
237340,,08,23,44.1
237340,,08,24,45.0
237340,,08,25,46.2
237340,,08,26,46.9
237340,,08,27,47.5
237340,,08,28,47.3
237340,,08,29,45.5
237340,,08,30,47.6
237340,,08,31,42.9
237340,,09,01,46.6
237340,,09,02,43.3
237340,,09,03,43.5
237340,,09,04,44.6
237340,,09,05,50.2
237340,,09,06,52.6
237340,,09,07,49.1
237340,,09,08,52.7
237340,,09,09,58.4
237340,,09,10,51.2
237340,,09,11,42.7
237340,,09,12,42.3
237340,,09,13,43.8
237340,,09,14,44.3
237340,,09,15,41.9
237340,,09,16,37.8
237340,,09,17,41.7
237340,,09,18,39.5
237340,,09,19,44.0
237340,,09,20,41.0
237340,,09,21,41.3
237340,,09,22,42.6
237340,,09,23,38.8
237340,,09,24,39.2
237340,,09,25,39.6
237340,,09,26,41.3
237340,,09,27,45.9
237340,,09,28,50.8
237340,,09,29,32.5
237340,,09,30,29.6
237340,,10,01,29.0
237340,,10,02,31.4
237340,,10,03,35.5
237340,,10,04,32.7
237340,,10,05,35.2
237340,,10,06,34.8
237340,,10,07,28.8
237340,,10,08,27.9
237340,,10,09,29.9
237340,,10,10,28.7
237340,,10,11,29.8
237340,,10,12,24.8
237340,,10,13,20.3
237340,,10,14,21.0
237340,,10,15,14.9
237340,,10,16,13.9
237340,,10,17,22.2
237340,,10,18,23.8
237340,,10,19,18.1
237340,,10,20,12.1
237340,,10,21,6.1
237340,,10,22,19.6
237340,,10,23,29.5
237340,,10,24,32.5
237340,,10,25,30.9
237340,,10,26,30.1
237340,,10,27,32.1
237340,,10,28,32.8
237340,,10,29,26.7
237340,,10,30,19.8
237340,,10,31,14.8
237340,,11,01,16.1
237340,,11,02,13.4
237340,,11,03,20.9
237340,,11,04,27.1
237340,,11,05,30.0
237340,,11,06,27.9
237340,,11,07,20.1
237340,,11,08,16.9
237340,,11,09,17.1
237340,,11,10,12.4
237340,,11,11,11.5
237340,,11,12,9.5
237340,,11,13,12.0
237340,,11,14,7.0
237340,,11,15,6.5
237340,,11,16,1.3
237340,,11,17,-2.1
237340,,11,18,-1.8
237340,,11,19,-4.1
237340,,11,20,-6.6
237340,,11,21,-5.1
237340,,11,22,1.6
237340,,11,23,6.5
237340,,11,24,7.5
237340,,11,25,19.5
237340,,11,26,22.6
237340,,11,27,11.5
237340,,11,28,14.2
237340,,11,29,20.2
237340,,11,30,24.7
237340,,12,01,21.5
237340,,12,02,13.3
237340,,12,03,14.0
237340,,12,04,7.8
237340,,12,05,6.5
237340,,12,06,14.9
237340,,12,07,26.4
237340,,12,08,27.5
237340,,12,09,23.5
237340,,12,10,12.0
237340,,12,11,16.3
237340,,12,12,5.8
237340,,12,13,9.8
237340,,12,14,19.8
237340,,12,15,1.5
237340,,12,16,-6.3
237340,,12,17,-0.8
237340,,12,18,-6.5
237340,,12,19,11.8
237340,,12,20,-5.8
237340,,12,21,14.9
237340,,12,22,-0.7
237340,,12,23,5.9
237340,,12,24,5.7
237340,,12,25,-0.2
237340,,12,26,-0.2
237340,,12,27,3.0
237340,,12,28,1.4
237340,,12,29,0.1
237340,,12,30,-6.5
237340,,12,31,-4.7
477440,,01,01,31.6
477440,,01,02,33.4
477440,,01,03,38.4
477440,,01,04,41.2
477440,,01,05,48.1
477440,,01,06,44.7
477440,,01,07,39.6
477440,,01,08,38.7
477440,,01,09,41.2
477440,,01,10,39.8
477440,,01,11,39.3
477440,,01,12,40.6
477440,,01,13,38.5
477440,,01,14,42.1
477440,,01,15,44.1
477440,,01,16,45.0
477440,,01,17,37.0
477440,,01,18,43.2
477440,,01,19,43.3
477440,,01,20,41.5
477440,,01,21,47.2
477440,,01,22,46.1
477440,,01,23,40.6
477440,,01,24,43.7
477440,,01,25,47.1
477440,,01,26,50.0
477440,,01,27,42.6
477440,,01,28,35.7
477440,,01,29,37.8
477440,,01,30,40.7
477440,,01,31,37.3
477440,,02,01,37.6
477440,,02,02,41.6
477440,,02,03,40.3
477440,,02,04,41.9
477440,,02,05,40.3
477440,,02,06,39.6
477440,,02,07,46.7
477440,,02,08,32.9
477440,,02,09,33.2
477440,,02,10,41.4
477440,,02,11,44.5
477440,,02,12,39.3
477440,,02,13,32.7
477440,,02,14,38.3
477440,,02,15,41.8
477440,,02,16,44.2
477440,,02,17,44.1
477440,,02,18,42.0
477440,,02,19,41.2
477440,,02,20,37.8
477440,,02,21,51.3
477440,,02,22,53.6
477440,,02,23,43.8
477440,,02,24,44.7
477440,,02,25,45.2
477440,,02,26,48.0
477440,,02,27,39.8
477440,,02,28,43.4
477440,,03,01,41.6
477440,,03,02,41.0
477440,,03,03,42.9
477440,,03,04,39.3
477440,,03,05,39.2
477440,,03,06,39.9
477440,,03,07,44.2
477440,,03,08,43.5
477440,,03,09,41.5
477440,,03,10,33.0
477440,,03,11,42.2
477440,,03,12,40.2
477440,,03,13,45.5
477440,,03,14,43.6
477440,,03,15,48.6
477440,,03,16,49.2
477440,,03,17,56.5
477440,,03,18,55.9
477440,,03,19,52.6
477440,,03,20,49.6
477440,,03,21,51.2
477440,,03,22,52.4
477440,,03,23,45.6
477440,,03,24,40.7
477440,,03,25,42.6
477440,,03,26,47.1
477440,,03,27,54.6
477440,,03,28,60.4
477440,,03,29,53.5
477440,,03,30,54.7
477440,,03,31,64.1
477440,,04,01,53.7
477440,,04,02,65.3
477440,,04,03,58.8
477440,,04,04,55.1
477440,,04,05,53.3
477440,,04,06,49.4
477440,,04,07,47.0
477440,,04,08,42.4
477440,,04,09,50.2
477440,,04,10,51.7
477440,,04,11,47.8
477440,,04,12,55.9
477440,,04,13,52.9
477440,,04,14,49.8
477440,,04,15,56.1
477440,,04,16,63.1
477440,,04,17,53.6
477440,,04,18,61.8
477440,,04,19,66.3
477440,,04,20,54.5
477440,,04,21,50.4
477440,,04,22,54.6
477440,,04,23,60.6
477440,,04,24,60.4
477440,,04,25,57.3
477440,,04,26,66.5
477440,,04,27,68.1
477440,,04,28,67.6
477440,,04,29,69.7
477440,,04,30,64.9
477440,,05,01,65.5
477440,,05,02,69.9
477440,,05,03,69.1
477440,,05,04,62.9
477440,,05,05,59.7
477440,,05,06,64.9
477440,,05,07,64.9
477440,,05,08,66.7
477440,,05,09,63.4
477440,,05,10,57.4
477440,,05,11,68.8
477440,,05,12,60.5
477440,,05,13,72.7
477440,,05,14,74.9
477440,,05,15,69.7
477440,,05,16,59.6
477440,,05,17,66.7
477440,,05,18,66.6
477440,,05,19,67.5
477440,,05,20,62.4
477440,,05,21,65.3
477440,,05,22,71.2
477440,,05,23,70.3
477440,,05,24,68.0
477440,,05,25,69.0
477440,,05,26,70.4
477440,,05,27,74.0
477440,,05,28,69.6
477440,,05,29,72.5
477440,,05,30,69.4
477440,,05,31,66.4
477440,,06,01,72.6
477440,,06,02,73.1
477440,,06,03,67.2
477440,,06,04,68.0
477440,,06,05,60.8
477440,,06,06,63.2
477440,,06,07,71.1
477440,,06,08,69.6
477440,,06,09,68.2
477440,,06,10,71.3
477440,,06,11,74.3
477440,,06,12,75.4
477440,,06,13,73.3
477440,,06,14,73.1
477440,,06,15,74.3
477440,,06,16,72.2
477440,,06,17,73.8
477440,,06,18,70.9
477440,,06,19,70.2
477440,,06,20,70.0
477440,,06,21,69.3
477440,,06,22,70.8
477440,,06,23,73.6
477440,,06,24,73.5
477440,,06,25,76.5
477440,,06,26,74.0
477440,,06,27,67.5
477440,,06,28,66.2
477440,,06,29,73.5
477440,,06,30,69.8
477440,,07,01,70.7
477440,,07,02,73.2
477440,,07,03,74.4
477440,,07,04,70.4
477440,,07,05,70.6
477440,,07,06,71.4
477440,,07,07,71.3
477440,,07,08,74.2
477440,,07,09,73.5
477440,,07,10,74.6
477440,,07,11,80.6
477440,,07,12,85.5
477440,,07,13,84.6
477440,,07,14,79.6
477440,,07,15,79.5
477440,,07,16,73.0
477440,,07,17,73.3
477440,,07,18,73.2
477440,,07,19,77.4
477440,,07,20,86.1
477440,,07,21,84.8
477440,,07,22,78.0
477440,,07,23,82.1
477440,,07,24,87.0
477440,,07,25,84.7
477440,,07,26,88.5
477440,,07,27,79.6
477440,,07,28,80.6
477440,,07,29,83.5
477440,,07,30,83.9
477440,,07,31,84.4
477440,,08,01,81.6
477440,,08,02,82.8
477440,,08,03,83.4
477440,,08,04,84.3
477440,,08,05,84.3
477440,,08,06,84.7
477440,,08,07,83.9
477440,,08,08,82.9
477440,,08,09,82.3
477440,,08,10,81.7
477440,,08,11,82.2
477440,,08,12,77.9
477440,,08,13,74.8
477440,,08,14,77.8
477440,,08,15,78.9
477440,,08,16,80.2
477440,,08,17,73.8
477440,,08,18,78.2
477440,,08,19,79.7
477440,,08,20,78.2
477440,,08,21,78.1
477440,,08,22,77.6
477440,,08,23,76.9
477440,,08,24,78.2
477440,,08,25,78.7
477440,,08,26,70.5
477440,,08,27,75.8
477440,,08,28,75.5
477440,,08,29,75.9
477440,,08,30,73.9
477440,,08,31,72.1
477440,,09,01,74.8
477440,,09,02,74.6
477440,,09,03,73.8
477440,,09,04,72.6
477440,,09,05,73.0
477440,,09,06,70.7
477440,,09,07,72.2
477440,,09,08,72.0
477440,,09,09,70.3
477440,,09,10,66.5
477440,,09,11,69.9
477440,,09,12,70.7
477440,,09,13,66.5
477440,,09,14,66.4
477440,,09,15,69.2
477440,,09,16,69.9
477440,,09,17,69.0
477440,,09,18,66.0
477440,,09,19,68.6
477440,,09,20,67.8
477440,,09,21,66.8
477440,,09,22,69.3
477440,,09,23,74.2
477440,,09,24,70.4
477440,,09,25,70.0
477440,,09,26,71.0
477440,,09,27,69.2
477440,,09,28,70.1
477440,,09,29,68.5
477440,,09,30,68.3
477440,,10,01,71.0
477440,,10,02,64.2
477440,,10,03,66.8
477440,,10,04,63.9
477440,,10,05,61.0
477440,,10,06,61.8
477440,,10,07,64.6
477440,,10,08,63.3
477440,,10,09,67.4
477440,,10,10,66.6
477440,,10,11,60.0
477440,,10,12,59.6
477440,,10,13,58.4
477440,,10,14,61.6
477440,,10,15,61.6
477440,,10,16,60.0
477440,,10,17,61.3
477440,,10,18,62.9
477440,,10,19,62.7
477440,,10,20,63.5
477440,,10,21,62.5
477440,,10,22,58.5
477440,,10,23,61.5
477440,,10,24,66.6
477440,,10,25,55.3
477440,,10,26,61.3
477440,,10,27,65.3
477440,,10,28,56.2
477440,,10,29,57.4
477440,,10,30,52.3
477440,,10,31,52.0
477440,,11,01,55.3
477440,,11,02,53.7
477440,,11,03,54.6
477440,,11,04,55.7
477440,,11,05,62.0
477440,,11,06,64.9
477440,,11,07,66.9
477440,,11,08,65.8
477440,,11,09,61.6
477440,,11,10,55.8
477440,,11,11,55.1
477440,,11,12,54.2
477440,,11,13,58.2
477440,,11,14,64.5
477440,,11,15,58.4
477440,,11,16,64.5
477440,,11,17,63.4
477440,,11,18,58.5
477440,,11,19,54.4
477440,,11,20,56.0
477440,,11,21,54.0
477440,,11,22,54.4
477440,,11,23,60.0
477440,,11,24,52.5
477440,,11,25,48.7
477440,,11,26,41.6
477440,,11,27,45.5
477440,,11,28,45.8
477440,,11,29,48.0
477440,,11,30,52.1
477440,,12,01,46.1
477440,,12,02,57.4
477440,,12,03,45.8
477440,,12,04,46.0
477440,,12,05,46.6
477440,,12,06,47.7
477440,,12,07,47.0
477440,,12,08,45.5
477440,,12,09,52.9
477440,,12,10,55.2
477440,,12,11,52.8
477440,,12,12,46.8
477440,,12,13,52.6
477440,,12,14,53.7
477440,,12,15,53.1
477440,,12,16,41.8
477440,,12,17,36.7
477440,,12,18,43.7
477440,,12,19,40.8
477440,,12,20,47.3
477440,,12,21,47.6
477440,,12,22,47.2
477440,,12,23,47.5
477440,,12,24,50.3
477440,,12,25,44.7
477440,,12,26,47.8
477440,,12,27,37.8
477440,,12,28,42.1
477440,,12,29,39.5
477440,,12,30,42.9
477440,,12,31,41.8
714280,,01,01,12.1
714280,,01,02,15.4
714280,,01,03,3.1
714280,,01,04,11.7
714280,,01,05,20.7
714280,,01,06,-3.1
714280,,01,07,-4.8
714280,,01,08,-7.0
714280,,01,09,3.5
714280,,01,10,7.7
714280,,01,11,2.1
714280,,01,12,15.6
714280,,01,13,3.1
714280,,01,14,5.1
714280,,01,15,10.4
714280,,01,16,18.1
714280,,01,17,-0.6
714280,,01,18,10.3
714280,,01,19,36.9
714280,,01,20,19.6
714280,,01,21,14.9
714280,,01,22,14.6
714280,,01,23,13.4
714280,,01,24,24.5
714280,,01,25,21.0
714280,,01,26,3.1
714280,,01,27,1.8
714280,,01,28,12.4
714280,,01,29,15.0
714280,,01,30,18.5
714280,,01,31,21.8
714280,,02,01,8.9
714280,,02,02,-7.2
714280,,02,03,-3.7
714280,,02,04,1.8
714280,,02,05,13.2
714280,,02,06,-0.5
714280,,02,07,-0.9
714280,,02,08,-2.7
714280,,02,09,11.0
714280,,02,10,-0.2
714280,,02,11,0.9
714280,,02,12,2.8
714280,,02,13,4.8
714280,,02,14,-3.8
714280,,02,15,-4.0
714280,,02,16,6.7
714280,,02,17,3.2
714280,,02,18,4.7
714280,,02,19,7.9
714280,,02,20,17.1
714280,,02,21,7.0
714280,,02,22,11.6
714280,,02,23,9.2
714280,,02,24,-5.6
714280,,02,25,7.4
714280,,02,26,7.8
714280,,02,27,3.0
714280,,02,28,11.2
714280,,03,01,17.5
714280,,03,02,20.8
714280,,03,03,6.6
714280,,03,04,18.6
714280,,03,05,12.5
714280,,03,06,8.8
714280,,03,07,17.0
714280,,03,08,17.6
714280,,03,09,11.2
714280,,03,10,18.6
714280,,03,11,33.0
714280,,03,12,19.3
714280,,03,13,8.7
714280,,03,14,10.8
714280,,03,15,13.8
714280,,03,16,15.9
